"","age","renta","clients3clusters.cluster"
"4218",45,190492.38,3
"4219",65,89272.68,2
"4220",62,142140.57,1
"4221",39,54281.64,4
"4222",48,110388.366726524,1
"4223",68,71588.28,2
"4224",43,110388.366726524,1
"4225",53,121338,1
"4226",31,126893.94,1
"4227",20,108515.37,1
"4228",76,173337.42,3
"4229",32,43235.25,4
"4230",25,110388.366726524,1
"4231",23,85093.71,2
"4232",60,161777.61,1
"4233",20,110388.366726524,1
"4234",21,111380.94,1
"4235",24,58007.01,4
"4236",34,64948.41,4
"4237",57,232523.58,3
"4238",48,268683.75,3
"4239",74,97578.75,2
"4240",58,43794.42,4
"4241",43,110388.366726524,1
"4242",65,108598.62,1
"4243",22,41579.76,4
"4244",52,111321.39,1
"4245",49,110388.366726524,1
"4246",21,81630.45,2
"4247",45,172256.46,3
"4248",44,143581.8,1
"4249",48,134327.16,1
"4250",23,88524.54,2
"4251",54,82535.94,2
"4252",49,117214.38,1
"4253",29,80462.64,2
"4254",42,58863.66,4
"4255",41,110388.366726524,1
"4256",79,166024.62,3
"4257",32,177345.87,3
"4258",30,67764.15,2
"4259",34,186346.14,3
"4260",23,35760.63,4
"4261",40,119394,1
"4262",7,163441.05,1
"4263",41,50369.55,4
"4264",46,110388.366726524,1
"4265",40,162894.87,1
"4266",30,64867.83,4
"4267",20,71593.83,2
"4268",20,84483.84,2
"4269",71,135550.86,1
"4270",44,54088.14,4
"4271",48,110388.366726524,1
"4272",40,110388.366726524,1
"4273",21,110388.366726524,1
"4274",21,49262.16,4
"4275",46,127667.97,1
"4276",44,94832.91,2
"4277",47,110391.72,1
"4278",42,79646.64,2
"4279",49,190972.32,3
"4280",48,100000.35,2
"4281",28,110388.366726524,1
"4282",21,110388.366726524,1
"4283",39,205220.73,3
"4284",25,94740.33,2
"4285",51,104983.41,1
"4286",48,151837.14,1
"4287",53,76186.68,2
"4288",86,110258.97,1
"4289",30,93526.86,2
"4290",37,143506.35,1
"4291",24,255996.72,3
"4292",25,73095.84,2
"4293",41,80306.43,2
"4294",49,56734.83,4
"4295",42,70256.25,2
"4296",26,110388.366726524,1
"4297",40,110388.366726524,1
"4298",24,110388.366726524,1
"4299",38,110388.366726524,1
"4300",85,110388.366726524,1
"4301",42,129674.34,1
"4302",21,97110.66,2
"4303",48,114401.34,1
"4304",50,102038.73,1
"4305",26,168012.39,3
"4306",42,190738.26,3
"4307",16,97498.41,2
"4308",58,110388.366726524,1
"4309",44,143129.34,1
"4310",46,99029.94,2
"4311",23,37892.22,4
"4312",28,116546.34,1
"4313",23,75511.29,2
"4314",34,121048.02,1
"4315",23,53538.42,4
"4316",38,110388.366726524,1
"4317",67,55691.01,4
"4318",38,110388.366726524,1
"4319",51,151204.74,1
"4320",22,114872.46,1
"4321",25,110388.366726524,1
"4322",24,109652.79,1
"4323",70,101803.56,1
"4324",23,110388.366726524,1
"4325",62,73518.12,2
"4326",39,110388.366726524,1
"4327",46,43409.37,4
"4328",47,175343.61,3
"4329",81,135584.58,1
"4330",66,147224.16,1
"4331",82,110388.366726524,1
"4332",63,110388.366726524,1
"4333",72,135329.73,1
"4334",44,45137.91,4
"4335",61,169322.16,3
"4336",46,60427.89,4
"4337",8,77672.25,2
"4338",42,110388.366726524,1
"4339",52,151532.55,1
"4340",42,70368.42,2
"4341",24,52901.1,4
"4342",20,78293.25,2
"4343",22,110388.366726524,1
"4344",24,46223.43,4
"4345",44,110388.366726524,1
"4346",26,243596.79,3
"4347",20,63452.25,4
"4348",27,101001.24,1
"4349",43,116620.8,1
"4350",81,110388.366726524,1
"4351",21,81757.35,2
"4352",24,110241.15,1
"4353",43,76332.99,2
"4354",52,67556.01,2
"4355",46,265812.99,3
"4356",33,73612.26,2
"4357",42,55739.37,4
"4358",46,153830.19,1
"4359",60,178936.56,3
"4360",39,140462.52,1
"4361",43,110388.366726524,1
"4362",21,52684.86,4
"4363",56,93648.18,2
"4364",22,100149.24,1
"4365",63,110388.366726524,1
"4366",83,67540.32,2
"4367",66,44441.64,4
"4368",50,115949.79,1
"4369",27,49010.67,4
"4370",59,110388.366726524,1
"4371",20,90461.46,2
"4372",22,141211.8,1
"4373",20,110388.366726524,1
"4374",44,110388.366726524,1
"4375",54,92872.86,2
"4376",65,214595.16,3
"4377",37,110290.95,1
"4378",27,153055.56,1
"4379",29,110388.366726524,1
"4380",30,195147.81,3
"4381",28,110388.366726524,1
"4382",82,59812.38,4
"4383",45,92877.72,2
"4384",22,160394.4,1
"4385",26,76761.57,2
"4386",40,103197.42,1
"4387",24,110388.366726524,1
"4388",23,141661.29,1
"4389",49,110388.366726524,1
"4390",43,45347.79,4
"4391",44,164841.42,3
"4392",23,60610.68,4
"4393",45,46010.34,4
"4394",55,106743.03,1
"4395",47,110388.366726524,1
"4396",26,114100.11,1
"4397",21,79376.85,2
"4398",22,110388.366726524,1
"4399",25,110388.366726524,1
"4400",18,167243.07,3
"4401",32,110388.366726524,1
"4402",75,110388.366726524,1
"4403",53,110388.366726524,1
"4404",40,130034.76,1
"4405",48,258846.75,3
"4406",57,64162.29,4
"4407",51,185402.22,3
"4408",23,227582.55,3
"4409",42,90809.34,2
"4410",33,110388.366726524,1
"4411",25,59067.54,4
"4412",44,187332.99,3
"4413",21,110388.366726524,1
"4414",22,110236.92,1
"4415",24,140408.34,1
"4416",66,140299.38,1
"4417",23,110019.84,1
"4418",27,52139.07,4
"4419",50,110388.366726524,1
"4420",49,68236.98,2
"4421",54,80565.09,2
"4422",80,116334.12,1
"4423",67,110388.366726524,1
"4424",41,70353.24,2
"4425",46,179134.23,3
"4426",40,94047.63,2
"4427",55,110388.366726524,1
"4428",20,81145.95,2
"4429",25,85213.62,2
"4430",21,49009.89,4
"4431",22,110388.366726524,1
"4432",23,39633.63,4
"4433",40,145569.33,1
"4434",63,110388.366726524,1
"4435",26,46908.3,4
"4436",56,110380.98,1
"4437",52,154417.38,1
"4438",75,247693.83,3
"4439",44,110388.366726524,1
"4440",46,177277.08,3
"4441",22,110388.366726524,1
"4442",56,74188.41,2
"4443",40,73262.55,2
"4444",61,239666.4,3
"4445",80,209361.66,3
"4446",20,157438.89,1
"4447",20,119926.44,1
"4448",24,102446.19,1
"4449",22,159057.84,1
"4450",20,110388.366726524,1
"4451",24,110388.366726524,1
"4452",41,275377.92,3
"4453",46,58002.12,4
"4454",62,261089.22,3
"4455",65,129418.23,1
"4456",14,44509.23,4
"4457",56,242223.84,3
"4458",73,43908.33,4
"4459",43,110388.366726524,1
"4460",33,238586.76,3
"4461",31,133823.13,1
"4462",36,42086.76,4
"4463",64,270575.34,3
"4464",51,110388.366726524,1
"4465",56,58953.99,4
"4466",50,154228.41,1
"4467",21,38612.85,4
"4468",28,110388.366726524,1
"4469",45,96053.61,2
"4470",70,110388.366726524,1
"4471",48,86799.03,2
"4472",56,110388.366726524,1
"4473",22,110388.366726524,1
"4474",22,110388.366726524,1
"4475",51,128953.98,1
"4476",21,63820.89,4
"4477",24,110388.366726524,1
"4478",48,110388.366726524,1
"4479",22,83038.74,2
"4480",40,73168.95,2
"4481",22,182778.63,3
"4482",25,137178.75,1
"4483",46,110388.366726524,1
"4484",22,88351.83,2
"4485",24,110388.366726524,1
"4486",41,67494.69,2
"4487",22,172725.66,3
"4488",47,79740.45,2
"4489",46,209386.02,3
"4490",22,74631.39,2
"4491",51,110388.366726524,1
"4492",89,137676.54,1
"4493",45,110388.366726524,1
"4494",65,140620.89,1
"4495",41,68223.72,2
"4496",25,74735.01,2
"4497",49,46177.44,4
"4498",22,60341.88,4
"4499",43,126336.39,1
"4500",82,110388.366726524,1
"4501",62,21356.28,4
"4502",53,51548.55,4
"4503",46,69975.48,2
"4504",46,130715.97,1
"4505",43,75125.22,2
"4506",21,110388.366726524,1
"4507",45,176368.11,3
"4508",66,102134.19,1
"4509",30,110388.366726524,1
"4510",48,260050.5,3
"4511",20,110388.366726524,1
"4512",54,38663.55,4
"4513",65,204007.11,3
"4514",70,65197.98,4
"4515",26,108896.52,1
"4516",52,63273.06,4
"4517",35,159898.68,1
"4518",38,65975.64,2
"4519",20,68892.48,2
"4520",39,118565.46,1
"4521",23,71473.83,2
"4522",51,81182.34,2
"4523",29,147172.86,1
"4524",60,138020.82,1
"4525",42,61862.22,4
"4526",12,111035.67,1
"4527",41,85121.37,2
"4528",34,110388.366726524,1
"4529",25,100325.13,1
"4530",24,110388.366726524,1
"4531",65,110388.366726524,1
"4532",48,141489.9,1
"4533",55,110388.366726524,1
"4534",48,110388.366726524,1
"4535",21,215805.75,3
"4536",28,110388.366726524,1
"4537",50,110138.49,1
"4538",21,72740.31,2
"4539",20,176971.59,3
"4540",24,107057.13,1
"4541",48,110388.366726524,1
"4542",26,160802.25,1
"4543",56,91365.57,2
"4544",30,110388.366726524,1
"4545",47,141979.26,1
"4546",82,110388.366726524,1
"4547",65,110388.366726524,1
"4548",23,48777.75,4
"4549",24,198785.55,3
"4550",81,104282.37,1
"4551",40,31074.57,4
"4552",70,58406.46,4
"4553",42,159715.92,1
"4554",22,110388.366726524,1
"4555",22,97541.4,2
"4556",39,110388.366726524,1
"4557",32,96337.08,2
"4558",23,51681.69,4
"4559",66,110388.366726524,1
"4560",27,110388.366726524,1
"4561",50,31419.36,4
"4562",44,182631.69,3
"4563",43,110388.366726524,1
"4564",79,248344.08,3
"4565",75,67505.22,2
"4566",69,50488.62,4
"4567",26,68808.27,2
"4568",50,67499.88,2
"4569",28,73667.97,2
"4570",40,112621.2,1
"4571",20,110388.366726524,1
"4572",80,80614.53,2
"4573",29,146220.06,1
"4574",46,110748.51,1
"4575",55,69176.49,2
"4576",95,110388.366726524,1
"4577",71,110388.366726524,1
"4578",47,35197.68,4
"4579",42,61843.47,4
"4580",54,110388.366726524,1
"4581",87,114219.39,1
"4582",41,64203.93,4
"4583",44,184828.83,3
"4584",26,140386.59,1
"4585",22,61350.96,4
"4586",43,50043.96,4
"4587",63,153673.08,1
"4588",41,125373.63,1
"4589",41,167386.32,3
"4590",52,263794.56,3
"4591",30,181361.76,3
"4592",52,51581.64,4
"4593",60,190360.23,3
"4594",25,68486.34,2
"4595",61,208979.67,3
"4596",55,63547.65,4
"4597",37,98694.75,2
"4598",43,86826.09,2
"4599",38,90400.98,2
"4600",20,68049.69,2
"4601",36,80992.44,2
"4602",30,87496.26,2
"4603",46,237298.53,3
"4604",24,115271.01,1
"4605",20,84395.28,2
"4606",67,80702.43,2
"4607",51,110388.366726524,1
"4608",32,188035.35,3
"4609",59,230870.46,3
"4610",42,83675.22,2
"4611",21,133072.17,1
"4612",46,110388.366726524,1
"4613",23,110388.366726524,1
"4614",33,62172.66,4
"4615",31,88362.24,2
"4616",49,110388.366726524,1
"4617",26,61465.8,4
"4618",23,110388.366726524,1
"4619",28,110388.366726524,1
"4620",52,102959.1,1
"4621",66,110388.366726524,1
"4622",28,112750.47,1
"4623",36,73785.12,2
"4624",21,105473.37,1
"4625",40,90401.91,2
"4626",48,179020.68,3
"4627",42,144621.51,1
"4628",31,160190.67,1
"4629",55,145388.94,1
"4630",22,91909.38,2
"4631",56,188517.84,3
"4632",22,71814.24,2
"4633",39,110388.366726524,1
"4634",22,203696.19,3
"4635",24,110388.366726524,1
"4636",38,100119.09,1
"4637",26,84517.92,2
"4638",24,70416.51,2
"4639",24,121452.45,1
"4640",91,275983.77,3
"4641",39,111716.49,1
"4642",47,94506.45,2
"4643",25,57589.38,4
"4644",21,110388.366726524,1
"4645",46,273541.35,3
"4646",27,90109.83,2
"4647",40,267789.03,3
"4648",25,93151.95,2
"4649",35,82414.89,2
"4650",22,110388.366726524,1
"4651",21,110388.366726524,1
"4652",42,110388.366726524,1
"4653",48,75661.29,2
"4654",25,55587.99,4
"4655",22,80714.82,2
"4656",72,110388.366726524,1
"4657",23,88200.57,2
"4658",34,52105.17,4
"4659",24,40286.46,4
"4660",23,110388.366726524,1
"4661",21,84135.9,2
"4662",41,36060.06,4
"4663",23,116521.38,1
"4664",29,110388.366726524,1
"4665",24,52516.98,4
"4666",23,110388.366726524,1
"4667",26,110388.366726524,1
"4668",41,157297.83,1
"4669",53,163195.86,1
"4670",44,110388.366726524,1
"4671",21,99101.37,2
"4672",55,188112.93,3
"4673",71,36885.21,4
"4674",23,37393.35,4
"4675",80,35552.64,4
"4676",59,33014.94,4
"4677",24,121228.44,1
"4678",88,82642.29,2
"4679",49,42332.73,4
"4680",25,102081.72,1
"4681",71,110388.366726524,1
"4682",29,86926.68,2
"4683",38,70527.09,2
"4684",24,110388.366726524,1
"4685",77,61867.26,4
"4686",61,121371.3,1
"4687",52,61567.29,4
"4688",22,43387.8,4
"4689",51,102664.41,1
"4690",30,121058.4,1
"4691",46,89029.05,2
"4692",24,79155.12,2
"4693",51,136273.41,1
"4694",25,89461.71,2
"4695",21,130753.14,1
"4696",86,126517.62,1
"4697",46,139963.32,1
"4698",45,110388.366726524,1
"4699",30,110388.366726524,1
"4700",86,85584.03,2
"4701",59,99176.28,2
"4702",41,146600.73,1
"4703",22,110388.366726524,1
"4704",35,110388.366726524,1
"4705",21,77598.54,2
"4706",56,53269.02,4
"4707",52,115366.2,1
"4708",24,44168.82,4
"4709",20,55231.32,4
"4710",53,77823.48,2
"4711",24,110388.366726524,1
"4712",28,110388.366726524,1
"4713",39,120045.87,1
"4714",32,89365.44,2
"4715",43,61038.69,4
"4716",61,103489.14,1
"4717",29,76902.18,2
"4718",64,164759.55,3
"4719",60,68083.5,2
"4720",36,110388.366726524,1
"4721",43,70445.58,2
"4722",36,119272.35,1
"4723",54,110388.366726524,1
"4724",78,80081.82,2
"4725",47,105516.57,1
"4726",83,86556.27,2
"4727",20,148054.38,1
"4728",28,98006.79,2
"4729",58,163689.75,1
"4730",42,131547.87,1
"4731",37,110633.94,1
"4732",60,57245.4,4
"4733",25,110388.366726524,1
"4734",21,82107.57,2
"4735",30,110388.366726524,1
"4736",22,97921.2,2
"4737",53,270779.25,3
"4738",58,68289.84,2
"4739",27,110388.366726524,1
"4740",27,75359.76,2
"4741",42,161807.55,1
"4742",27,195025.89,3
"4743",26,17672.4,4
"4744",22,102750.18,1
"4745",53,150492.36,1
"4746",33,113480.25,1
"4747",40,91700.94,2
"4748",28,60109.41,4
"4749",41,183305.34,3
"4750",44,29110.08,4
"4751",30,142912.86,1
"4752",48,110959.56,1
"4753",44,110388.366726524,1
"4754",27,63186.87,4
"4755",28,110388.366726524,1
"4756",28,103625.13,1
"4757",22,115651.95,1
"4758",47,239681.19,3
"4759",36,45534.93,4
"4760",24,47304.48,4
"4761",44,200248.74,3
"4762",55,205618.2,3
"4763",71,136436.88,1
"4764",66,108360.96,1
"4765",41,110388.366726524,1
"4766",23,110388.366726524,1
"4767",48,77586.42,2
"4768",49,118526.7,1
"4769",24,110388.366726524,1
"4770",27,49226.82,4
"4771",27,70954.74,2
"4772",56,95419.41,2
"4773",53,110388.366726524,1
"4774",42,43355.85,4
"4775",23,110388.366726524,1
"4776",53,87392.16,2
"4777",22,52807.5,4
"4778",25,104214.03,1
"4779",51,227640.9,3
"4780",28,68326.11,2
"4781",21,75894.06,2
"4782",35,47953.71,4
"4783",20,87185.82,2
"4784",38,52250.01,4
"4785",31,37945.29,4
"4786",23,110388.366726524,1
"4787",71,110388.366726524,1
"4788",23,76029.33,2
"4789",23,31900.29,4
"4790",43,81960.99,2
"4791",21,110758.77,1
"4792",35,40347.48,4
"4793",24,167287.77,3
"4794",71,110388.366726524,1
"4795",51,216093.39,3
"4796",61,32802.15,4
"4797",25,114318.84,1
"4798",61,141123.24,1
"4799",31,62250,4
"4800",49,86659.23,2
"4801",42,110388.366726524,1
"4802",47,52056.63,4
"4803",23,93548.64,2
"4804",25,185179.92,3
"4805",71,67767.21,2
"4806",30,110388.366726524,1
"4807",23,29884.35,4
"4808",64,110388.366726524,1
"4809",43,110388.366726524,1
"4810",20,68833.29,2
"4811",57,225385.26,3
"4812",67,67615.05,2
"4813",38,91396.11,2
"4814",27,81283.38,2
"4815",25,148781.16,1
"4816",40,143726.1,1
"4817",48,193626.48,3
"4818",45,104657.1,1
"4819",22,105025.2,1
"4820",46,246539.85,3
"4821",24,184014.84,3
"4822",25,42772.32,4
"4823",56,80492.61,2
"4824",32,110388.366726524,1
"4825",70,155225.28,1
"4826",45,253096.8,3
"4827",55,110388.366726524,1
"4828",52,246691.56,3
"4829",23,150579.78,1
"4830",59,110388.366726524,1
"4831",42,120654,1
"4832",43,86471.79,2
"4833",25,26638.29,4
"4834",48,110388.366726524,1
"4835",24,110388.366726524,1
"4836",21,166701.78,3
"4837",22,85591.02,2
"4838",24,93649.14,2
"4839",50,153340.68,1
"4840",22,110388.366726524,1
"4841",55,48991.02,4
"4842",91,110388.366726524,1
"4843",23,110388.366726524,1
"4844",22,240834.51,3
"4845",38,83963.97,2
"4846",21,77157.81,2
"4847",22,67719.06,2
"4848",41,164204.85,3
"4849",22,110388.366726524,1
"4850",21,73988.64,2
"4851",22,108996.45,1
"4852",46,78991.11,2
"4853",22,110388.366726524,1
"4854",49,110388.366726524,1
"4855",33,106046.76,1
"4856",37,72694.89,2
"4857",39,103841.4,1
"4858",52,85405.26,2
"4859",54,125717.16,1
"4860",25,110388.366726524,1
"4861",49,168945.84,3
"4862",24,110388.366726524,1
"4863",31,68361.45,2
"4864",42,67471.38,2
"4865",50,182474.16,3
"4866",25,110388.366726524,1
"4867",53,98487.54,2
"4868",39,110388.366726524,1
"4869",25,67924.44,2
"4870",20,70381.53,2
"4871",45,36608.46,4
"4872",25,115694.4,1
"4873",52,153409.92,1
"4874",63,69757.11,2
"4875",24,81208.8,2
"4876",47,132819.75,1
"4877",22,199549.14,3
"4878",36,118385.28,1
"4879",52,136164.12,1
"4880",37,55062.54,4
"4881",62,91591.56,2
"4882",22,56961.9,4
"4883",74,110388.366726524,1
"4884",42,58219.74,4
"4885",32,102087.45,1
"4886",43,87008.67,2
"4887",31,110388.366726524,1
"4888",75,140116.05,1
"4889",43,76753.2,2
"4890",23,60394.92,4
"4891",30,29750.46,4
"4892",21,75507.69,2
"4893",60,132361.95,1
"4894",24,84195.09,2
"4895",43,23646.51,4
"4896",50,67877.31,2
"4897",24,140794.77,1
"4898",23,88193.49,2
"4899",45,31496.49,4
"4900",22,53451.33,4
"4901",52,148027.5,1
"4902",25,134098.38,1
"4903",29,110388.366726524,1
"4904",48,178359.87,3
"4905",48,144070.29,1
"4906",20,82083.24,2
"4907",24,98098.14,2
"4908",74,110388.366726524,1
"4909",33,79324.98,2
"4910",32,110388.366726524,1
"4911",23,59425.77,4
"4912",81,137844.03,1
"4913",59,110388.366726524,1
"4914",63,107642.13,1
"4915",65,82563.24,2
"4916",25,30574.83,4
"4917",56,169959.18,3
"4918",30,110728.11,1
"4919",62,91788.63,2
"4920",53,159346.98,1
"4921",22,73571.79,2
"4922",49,110388.366726524,1
"4923",40,152016,1
"4924",66,124599.96,1
"4925",23,98794.23,2
"4926",34,116489.73,1
"4927",22,87954.18,2
"4928",45,51195,4
"4929",30,234319.35,3
"4930",81,110388.366726524,1
"4931",44,115523.37,1
"4932",62,102802.89,1
"4933",26,22395.54,4
"4934",34,110388.366726524,1
"4935",62,85345.26,2
"4936",23,63613.35,4
"4937",32,70130.79,2
"4938",26,103803.54,1
"4939",20,57070.86,4
"4940",52,110388.366726524,1
"4941",49,93809.13,2
"4942",44,110388.366726524,1
"4943",47,75052.83,2
"4944",25,229807.44,3
"4945",24,48035.91,4
"4946",50,110388.366726524,1
"4947",29,110388.366726524,1
"4948",31,110388.366726524,1
"4949",24,84951.42,2
"4950",21,139401.27,1
"4951",20,110388.366726524,1
"4952",44,51861.6,4
"4953",55,278396.76,3
"4954",70,197244.84,3
"4955",100,110388.366726524,1
"4956",24,72292.08,2
"4957",22,110388.366726524,1
"4958",85,239995.95,3
"4959",53,33988.32,4
"4960",73,93138.54,2
"4961",37,137940.75,1
"4962",21,110388.366726524,1
"4963",37,80768.34,2
"4964",45,110388.366726524,1
"4965",20,93190.68,2
"4966",55,95494.68,2
"4967",49,110388.366726524,1
"4968",67,26740.95,4
"4969",25,136214.1,1
"4970",22,110388.366726524,1
"4971",48,162952.23,1
"4972",22,48263.82,4
"4973",39,75544.89,2
"4974",21,110388.366726524,1
"4975",21,110388.366726524,1
"4976",23,27811.89,4
"4977",64,110388.366726524,1
"4978",13,176106,3
"4979",40,75362.31,2
"4980",30,110388.366726524,1
"4981",46,169149.18,3
"4982",26,39602.64,4
"4983",24,76863.54,2
"4984",67,169816.02,3
"4985",25,101485.98,1
"4986",61,105804.39,1
"4987",21,73346.4,2
"4988",20,110388.366726524,1
"4989",26,110388.366726524,1
"4990",23,110388.366726524,1
"4991",24,52934.55,4
"4992",34,110388.366726524,1
"4993",73,97636.29,2
"4994",25,227773.14,3
"4995",42,76641.75,2
"4996",22,59818.89,4
"4997",24,67627.68,2
"4998",27,120136.38,1
"4999",39,148776.51,1
"5000",26,49156.65,4
"5001",28,128637.33,1
"5002",68,145426.89,1
"5003",57,43668.69,4
"5004",25,60069.81,4
"5005",23,110388.366726524,1
"5006",41,215292.54,3
"5007",23,56495.97,4
"5008",66,155691.54,1
"5009",22,136759.68,1
"5010",22,77784.6,2
"5011",21,78954.63,2
"5012",41,165220.56,3
"5013",64,109693.2,1
"5014",30,80258.67,2
"5015",24,110388.366726524,1
"5016",48,156347.22,1
"5017",46,73166.85,2
"5018",41,110388.366726524,1
"5019",34,110847.96,1
"5020",70,97345.35,2
"5021",20,110388.366726524,1
"5022",53,110388.366726524,1
"5023",24,110388.366726524,1
"5024",52,173192.16,3
"5025",42,110388.366726524,1
"5026",40,165987.96,3
"5027",22,110388.366726524,1
"5028",23,123618.33,1
"5029",26,74495.13,2
"5030",20,59031.66,4
"5031",22,63402.48,4
"5032",61,194297.52,3
"5033",49,85038.75,2
"5034",44,110388.366726524,1
"5035",41,110388.366726524,1
"5036",23,74094.84,2
"5037",29,74073.51,2
"5038",21,141838.77,1
"5039",73,86284.41,2
"5040",71,203918.13,3
"5041",22,110388.366726524,1
"5042",25,109413.18,1
"5043",72,92437.41,2
"5044",21,110388.366726524,1
"5045",24,74367.3,2
"5046",49,91941.45,2
"5047",41,67150.14,2
"5048",29,93668.19,2
"5049",51,101709.99,1
"5050",55,110388.366726524,1
"5051",89,165054.51,3
"5052",48,133587.93,1
"5053",43,50428.83,4
"5054",55,110388.366726524,1
"5055",21,54217.68,4
"5056",42,72015.84,2
"5057",21,52203.03,4
"5058",70,145788.84,1
"5059",48,81692.76,2
"5060",20,35073.72,4
"5061",21,121389.93,1
"5062",53,105944.73,1
"5063",29,266319.51,3
"5064",45,256441.86,3
"5065",21,110388.366726524,1
"5066",21,110388.366726524,1
"5067",23,110388.366726524,1
"5068",23,100322.01,1
"5069",43,46933.23,4
"5070",98,48818.91,4
"5071",36,110388.366726524,1
"5072",26,80408.31,2
"5073",37,26350.41,4
"5074",50,110388.366726524,1
"5075",36,152257.11,1
"5076",74,76610.94,2
"5077",27,163930.35,3
"5078",39,29151.9,4
"5079",53,207428.19,3
"5080",46,79295.64,2
"5081",40,108286.32,1
"5082",21,110388.366726524,1
"5083",64,175245.84,3
"5084",40,174845.28,3
"5085",84,78181.62,2
"5086",69,171510.78,3
"5087",23,211472.94,3
"5088",43,110388.366726524,1
"5089",24,51773.46,4
"5090",52,44854.65,4
"5091",41,45782.97,4
"5092",42,108800.37,1
"5093",27,131496.75,1
"5094",25,107241.93,1
"5095",31,66142.89,2
"5096",39,110388.366726524,1
"5097",44,43660.89,4
"5098",22,110388.366726524,1
"5099",49,178675.89,3
"5100",22,110388.366726524,1
"5101",58,53858.22,4
"5102",46,83442.09,2
"5103",51,110388.366726524,1
"5104",40,110388.366726524,1
"5105",46,201932.82,3
"5106",43,96902.07,2
"5107",63,121477.38,1
"5108",20,110388.366726524,1
"5109",28,120276.57,1
"5110",38,199878.72,3
"5111",77,183454.68,3
"5112",23,110388.366726524,1
"5113",23,90940.53,2
"5114",36,110388.366726524,1
"5115",39,116470.29,1
"5116",77,110388.366726524,1
"5117",48,47757.6,4
"5118",49,110388.366726524,1
"5119",22,94077.6,2
"5120",50,119587.68,1
"5121",41,178282.8,3
"5122",23,110388.366726524,1
"5123",72,110388.366726524,1
"5124",52,110388.366726524,1
"5125",43,81608.91,2
"5126",34,60871.5,4
"5127",25,132378.21,1
"5128",36,110388.366726524,1
"5129",44,94740.36,2
"5130",42,30747.03,4
"5131",64,106563.45,1
"5132",24,89802.09,2
"5133",45,103407.42,1
"5134",42,182829.42,3
"5135",24,110388.366726524,1
"5136",44,153027.06,1
"5137",44,85972.98,2
"5138",67,152626.83,1
"5139",59,61506.69,4
"5140",33,139775.31,1
"5141",38,110388.366726524,1
"5142",43,216393.75,3
"5143",53,238149.84,3
"5144",21,33161.85,4
"5145",47,69493.83,2
"5146",56,135593.04,1
"5147",23,224198.79,3
"5148",45,166762.71,3
"5149",54,66725.37,2
"5150",26,108736.95,1
"5151",31,40380.9,4
"5152",43,110388.366726524,1
"5153",20,68336.82,2
"5154",23,39765.72,4
"5155",47,110388.366726524,1
"5156",56,48315.69,4
"5157",35,132221.76,1
"5158",48,153719.79,1
"5159",28,110388.366726524,1
"5160",64,40241.67,4
"5161",67,174938.64,3
"5162",28,25814.31,4
"5163",26,110388.366726524,1
"5164",40,141849.99,1
"5165",53,82568.58,2
"5166",50,74784.24,2
"5167",22,164350.23,3
"5168",44,55440.51,4
"5169",43,115763.28,1
"5170",39,59288.28,4
"5171",21,110388.366726524,1
"5172",42,125647.44,1
"5173",41,75486.51,2
"5174",49,93473.64,2
"5175",48,213838.95,3
"5176",56,220291.17,3
"5177",44,110388.366726524,1
"5178",26,110388.366726524,1
"5179",45,110388.366726524,1
"5180",71,189894.93,3
"5181",36,35907.3,4
"5182",63,107382.24,1
"5183",60,59185.44,4
"5184",22,110388.366726524,1
"5185",46,80906.22,2
"5186",50,256521,3
"5187",21,62534.94,4
"5188",39,72311.01,2
"5189",46,65991.99,2
"5190",49,110388.366726524,1
"5191",38,110388.366726524,1
"5192",58,205427.58,3
"5193",19,110388.366726524,1
"5194",26,110388.366726524,1
"5195",41,190953.69,3
"5196",23,114445.5,1
"5197",33,27707.19,4
"5198",43,110388.366726524,1
"5199",30,89887.17,2
"5200",55,189724.02,3
"5201",20,110388.366726524,1
"5202",46,110388.366726524,1
"5203",25,117810,1
"5204",24,52931.67,4
"5205",37,110388.366726524,1
"5206",42,202039.92,3
"5207",39,224019.21,3
"5208",74,110388.366726524,1
"5209",20,110388.366726524,1
"5210",26,56289.21,4
"5211",54,110388.366726524,1
"5212",24,126910.32,1
"5213",62,259641.9,3
"5214",42,234820.23,3
"5215",50,73654.8,2
"5216",45,90311.94,2
"5217",17,110388.366726524,1
"5218",21,108282.33,1
"5219",38,67714.02,2
"5220",48,110388.366726524,1
"5221",30,97193.55,2
"5222",47,148157.19,1
"5223",22,65270.49,2
"5224",23,110388.366726524,1
"5225",45,110388.366726524,1
"5226",58,110388.366726524,1
"5227",70,167641.71,3
"5228",24,110388.366726524,1
"5229",39,114295.59,1
"5230",51,110388.366726524,1
"5231",21,63077.64,4
"5232",38,41054.43,4
"5233",20,110388.366726524,1
"5234",45,110388.366726524,1
"5235",29,52385.97,4
"5236",22,110111.79,1
"5237",22,170241.09,3
"5238",52,80465.73,2
"5239",50,75215.13,2
"5240",45,99014.67,2
"5241",43,86506.47,2
"5242",54,76607.46,2
"5243",43,83497.29,2
"5244",27,70745.52,2
"5245",24,91852.62,2
"5246",26,110388.366726524,1
"5247",70,201097.56,3
"5248",55,45113.67,4
"5249",56,107606.79,1
"5250",22,80257.53,2
"5251",21,92190.18,2
"5252",23,76813.05,2
"5253",45,130410.54,1
"5254",75,110388.366726524,1
"5255",69,241471.47,3
